genome_id	genome_name	taxon_id	kingdom	phylum	class	order	family	genus	species	taxon_lineage_ids	taxon_lineage_names
1978231.475	Acidobacteria bacterium strain S-RSF-IL-07	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.476	Acidobacteria bacterium strain S-RSF-IL-10	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.477	Acidobacteria bacterium strain S-RSF-IL-17	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.565	Acidobacteria bacterium strain S012_49	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.564	Acidobacteria bacterium strain S016_38	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.440	Acidobacteria bacterium strain S06.Bin039	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.566	Acidobacteria bacterium strain S143_46	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.569	Acidobacteria bacterium strain S144_60	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.568	Acidobacteria bacterium strain S145_17	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.567	Acidobacteria bacterium strain S146_87	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.439	Acidobacteria bacterium strain S20.Bin006	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.9	Acidobacteria bacterium strain SAT1339	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.8	Acidobacteria bacterium strain SAT1391	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.6	Acidobacteria bacterium strain SAT1464	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.7	Acidobacteria bacterium strain SAT150	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.401	Acidobacteria bacterium strain SB0661_bin_1	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.413	Acidobacteria bacterium strain SB0661_bin_3	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.400	Acidobacteria bacterium strain SB0661_bin_38	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.399	Acidobacteria bacterium strain SB0661_bin_8	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.398	Acidobacteria bacterium strain SB0662_bin_40	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.397	Acidobacteria bacterium strain SB0663_bin_14	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.396	Acidobacteria bacterium strain SB0663_bin_7	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.395	Acidobacteria bacterium strain SB0664_bin_3	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.394	Acidobacteria bacterium strain SB0664_bin_40	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.393	Acidobacteria bacterium strain SB0665_bin_13	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.392	Acidobacteria bacterium strain SB0665_bin_9	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.391	Acidobacteria bacterium strain SB0666_bin_16	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.390	Acidobacteria bacterium strain SB0666_bin_24	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.389	Acidobacteria bacterium strain SB0667_bin_6	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.388	Acidobacteria bacterium strain SB0668_bin_14	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.412	Acidobacteria bacterium strain SB0669_bin_19	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.411	Acidobacteria bacterium strain SB0669_bin_5	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.410	Acidobacteria bacterium strain SB0670_bin_36	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.409	Acidobacteria bacterium strain SB0670_bin_4	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.408	Acidobacteria bacterium strain SB0672_bin_11	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.407	Acidobacteria bacterium strain SB0673_bin_8	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.406	Acidobacteria bacterium strain SB0675_bin_12	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.405	Acidobacteria bacterium strain SB0675_bin_19	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.404	Acidobacteria bacterium strain SB0676_bin_21	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.403	Acidobacteria bacterium strain SB0677_bin_12	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.402	Acidobacteria bacterium strain SB0678_bin_14	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.699	Acidobacteria bacterium strain SCN18_31_3_15_R4_B_62_15	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.459	Acidobacteria bacterium strain SL_7_3	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.16	Acidobacteria bacterium strain SP203	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.15	Acidobacteria bacterium strain SP204	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.14	Acidobacteria bacterium strain SP213	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.13	Acidobacteria bacterium strain SP3003	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.12	Acidobacteria bacterium strain SP3022	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.11	Acidobacteria bacterium strain SP4291	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.10	Acidobacteria bacterium strain SP92	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.572	Acidobacteria bacterium strain SZUA-1099	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.571	Acidobacteria bacterium strain SZUA-1123	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.227	Acidobacteria bacterium strain SZUA-115	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.570	Acidobacteria bacterium strain SZUA-1168	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.575	Acidobacteria bacterium strain SZUA-1208	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.231	Acidobacteria bacterium strain SZUA-249	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.230	Acidobacteria bacterium strain SZUA-276	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.229	Acidobacteria bacterium strain SZUA-277	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.232	Acidobacteria bacterium strain SZUA-283	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.240	Acidobacteria bacterium strain SZUA-292	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.236	Acidobacteria bacterium strain SZUA-304	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.235	Acidobacteria bacterium strain SZUA-311	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.228	Acidobacteria bacterium strain SZUA-322	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.234	Acidobacteria bacterium strain SZUA-418	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.239	Acidobacteria bacterium strain SZUA-517	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.238	Acidobacteria bacterium strain SZUA-553	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.237	Acidobacteria bacterium strain SZUA-590	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.433	Acidobacteria bacterium strain SpSt-1027	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.437	Acidobacteria bacterium strain SpSt-1035	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.434	Acidobacteria bacterium strain SpSt-1036	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.423	Acidobacteria bacterium strain SpSt-144	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.450	Acidobacteria bacterium strain SpSt-255	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.449	Acidobacteria bacterium strain SpSt-355	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.421	Acidobacteria bacterium strain SpSt-357	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.448	Acidobacteria bacterium strain SpSt-370	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.431	Acidobacteria bacterium strain SpSt-399	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.428	Acidobacteria bacterium strain SpSt-439	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.432	Acidobacteria bacterium strain SpSt-484	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.438	Acidobacteria bacterium strain SpSt-543	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.429	Acidobacteria bacterium strain SpSt-859	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.430	Acidobacteria bacterium strain SpSt-979	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.24	Acidobacteria bacterium strain Tolsyn	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.248	Acidobacteria bacterium strain UBA10528	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.247	Acidobacteria bacterium strain UBA11137	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.250	Acidobacteria bacterium strain UBA11160	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.253	Acidobacteria bacterium strain UBA11600	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.249	Acidobacteria bacterium strain UBA11806	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.254	Acidobacteria bacterium strain UBA12189	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.251	Acidobacteria bacterium strain UBA8106	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.252	Acidobacteria bacterium strain UBA8438	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.255	Acidobacteria bacterium strain UBA9620	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.474	Acidobacteria bacterium strain UWMA-0042	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.473	Acidobacteria bacterium strain UWMA-0154	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.472	Acidobacteria bacterium strain UWMA-0355	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.698	Acidobacteria bacterium strain UWPOB_ACIDO1	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.697	Acidobacteria bacterium strain UWPOB_ACIDO2	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.415	Acidobacteria bacterium strain WB6_1A_302	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.420	Acidobacteria bacterium strain WB9_2_348	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.233	Acidobacteria bacterium strain ZC4RG22	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.692	Acidobacteria bacterium strain Zod_Metabat.1058	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.691	Acidobacteria bacterium strain Zod_Metabat.240	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.696	Acidobacteria bacterium strain Zod_Metabat.850	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.695	Acidobacteria bacterium strain Zod_Metabat.919	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.694	Acidobacteria bacterium strain Zod_Metabat.95	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.693	Acidobacteria bacterium strain Zod_maxbin.0255	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.277	Acidobacteria bacterium strain bin.240	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.489	Acidobacteria bacterium strain bin.564	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.549	Acidobacteria bacterium strain bin72s	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.548	Acidobacteria bacterium strain bin86s	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.63	Acidobacteria bacterium strain bog_366	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.61	Acidobacteria bacterium strain bog_367	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.64	Acidobacteria bacterium strain fen_175	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.73	Acidobacteria bacterium strain fen_180	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.72	Acidobacteria bacterium strain fen_181	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.71	Acidobacteria bacterium strain fen_183	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.70	Acidobacteria bacterium strain fen_185	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.69	Acidobacteria bacterium strain fen_186	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.58	Acidobacteria bacterium strain fen_297	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
1978231.54	Acidobacteria bacterium strain fen_299	1978231	Bacteria	Acidobacteria					Acidobacteria bacterium	131567;2;57723;305072;1978231	cellular organisms;Bacteria;Acidobacteria;unclassified Acidobacteria;Acidobacteria bacterium
